0.110875,2.61157,0.95693,0.476614,0.319755,1.15287,0.87804,0.03584,0.59952,0.642858
0.0463558,1.35671,0.895632,0.394769,0.320656,0.824802,0.681625,0.12085,1.40798,0.433505
0.161722,1.41652,1.18025,0.522053,0.248534,0.701011,0.499815,0,0.444388,0.221932
0.27917,1.09705,0.894659,0.395624,0.130902,0.570228,0.462606,0.0153511,0.802235,0
0.117383,0.649364,0.86973,0.359389,0.218194,1.23987,0.437133,0,0.230792,0.138707
0.149165,0.562317,0.817689,0.248508,0.239393,0.429093,0.481321,0.0717486,0.57391,0
0.151358,1.02957,0.979123,0.308993,0.227056,0.637283,0.527463,0,0.276863,0.120211
0.144815,0.643035,0.564087,0.40826,0.202459,0.885281,0.538224,0,0.701089,0.142264
0.160462,0.793931,0.633488,0.435942,0.290327,0.690106,0.379319,0.0168501,0.240573,1.20411
0.171811,0.557352,0.699507,0.245578,0.326378,0.231272,0.510645,0.0489036,0.312734,0.18045
0.185562,0.538247,0.842351,0.375087,0.463089,0.966665,0.502696,0,0.592004,0
0.146248,0.597597,0.788952,0.313546,0.199811,1.14384,0.316774,0.0145057,0.716113,0
0.101355,0.999138,0.684437,0.32003,0.212267,1.16402,0.342981,0,0.866732,0
0.55868,0.777429,0.678734,0.365021,0.259343,0.852459,0.385836,0.0266195,0.589032,0
0.422584,0.766466,0.858699,0.435205,0.233277,1.15013,0.378982,0.0163012,1.78711,0
0.067716,0.913999,0.900574,0.260845,0.153541,0.956938,0.682089,0.0349352,1.1343,0.257201
0.0694394,0.930911,1.17721,0.227483,0.209454,0.842105,0.785612,0.0123873,1.30243,0.797323
0.593852,0.974529,0.856703,0.329456,0.287248,1.34844,0.675274,0.0165164,1.42198,0.989365
0.572031,1.03418,1.56616,0.824504,0.805571,1.34451,0.924914,0.529924,0.508992,0.757248
0.449279,1.35449,1.11635,0.908076,0.951779,1.76666,1.48504,0.814403,0.649097,0.529792
0.613789,1.14211,1.11527,0.985917,1.03856,2.12372,0.915428,1.13659,1.94315,0.867141
0.66117,1.11565,0.959913,0.908303,1.05109,3.28583,1.18514,0.670376,1.38552,1.37377
0.760914,1.31397,1.47046,1.21947,1.03943,6.14127,1.3469,1.20225,0.813028,2.31319
0.877168,1.28674,2.52965,1.4097,1.18561,9.32217,1.17975,1.18921,1.71093,2.00588
0.944299,1.72051,2.46443,1.64445,1.70875,9.29094,1.63482,3.32913,1.56303,3.28097
1.35565,1.87601,4.62755,1.92739,2.39966,10.4211,1.87756,5.56098,3.21096,6.16093
1.81206,2.09556,4.31327,2.75599,3.3634,8.57337,5.00743,6.75308,5.89694,8.82763
2.36008,2.81685,5.40331,4.05377,4.75101,8.65077,5.76101,6.20963,7.10801,7.39167
5.2467,4.29925,7.01602,6.14473,8.08624,8.84931,11.4489,5.25473,9.11036,7.35509
6.41499,6.21171,7.24151,6.8567,9.48061,8.46451,9.57363,4.04562,6.97791,5.88685
6.65924,6.43104,6.64877,7.13597,9.84777,8.65342,8.37237,3.91721,8.07792,3.9548
4.92807,3.72723,5.45167,4.76727,5.99576,5.79973,4.31498,2.42842,6.28953,2.76839
3.13999,2.45851,3.20181,2.62645,2.98286,3.67382,1.7797,2.82541,3.04821,2.1223
1.89527,1.83111,2.78933,1.81034,2.05001,3.28452,1.11556,1.54718,2.13382,0.985687
1.42111,1.60187,2.32408,1.73278,1.91208,2.46697,1.25741,1.69077,1.97594,1.51538
0.863052,1.73213,2.11519,1.60171,1.5656,2.68056,1.26188,1.28665,1.75099,2.35559
0.641845,1.24145,1.90126,1.23688,1.47046,1.92052,0.934263,1.23486,1.71555,1.3712
0.559536,1.4985,1.97339,1.0283,1.3532,1.74718,1.08572,1.18468,1.52117,1.25851
0.546139,1.80206,1.76226,1.11218,1.04478,1.7142,1.03875,1.06933,1.38043,0.988543
0.449425,1.57332,1.61976,0.789956,1.06107,1.13431,0.972075,0.621298,1.24487,0.702316
0.406701,1.1786,1.56244,0.8454,0.872608,1.16216,0.915826,0.948114,0.939925,0.900384
0.468584,1.2589,1.71442,0.770277,0.892152,0.996326,1.06483,0.80809,1.19579,0.893651
0.37033,1.25673,1.90129,0.807375,0.824277,1.06778,0.556152,0.836658,1.52028,0.547257
0.36455,1.36882,1.57737,0.550396,0.823004,0.653765,0.805933,0.815388,0.918295,0.350377
0.375643,1.58869,1.84872,0.43272,0.536556,0.517855,0.335608,0.426135,0.726706,0.398856
0.234204,1.40574,1.21736,0.501113,0.597029,0.562031,0.524915,0.452239,0.524278,0.234891
0.22988,1.10054,1.3983,0.492151,0.572539,0.500527,0.638484,0.491298,0.671892,0.585967
0.278676,1.32901,1.29532,0.470063,0.579108,0.453672,0.382994,0.434123,0.482395,0.272521
0.196463,1.03043,1.28386,0.383164,0.505671,0.530175,0.532092,0.0994963,0.390243,0.470393
0.194602,0.915022,1.25861,0.41767,0.529579,0.612581,1.01384,0.113613,0.337468,0.505705
0.255417,1.02576,1.19522,0.482204,0.510717,0.34441,0.740349,0.186325,0.448826,0.491739
0.270334,1.29285,1.44669,0.487193,0.563981,0.509801,0.678538,0.0288518,0.629095,0.220064
0.135079,1.45695,0.888997,0.542402,0.556892,0.339279,0.66939,0.735599,0.552007,0.246313
0.126672,1.46886,0.875045,0.479927,0.596609,0.464519,0.354072,0.666265,1.50482,1.30827
0.110055,1.44196,0.904297,0.325212,0.762225,0.716928,1.76119,0.159559,1.26822,0.807233
0.0692425,0.795968,0.874516,0.342541,0.564739,0.581773,0.417773,0.170992,1.16181,0.144462
0.106835,0.899794,1.01288,0.298369,0.477747,0.380973,0.62895,0.435989,0.535967,0.109459
0.0932211,0.188876,0.847665,0.29728,0.462448,0.325283,0.56889,0.195379,0.207412,0.0602361
0.0819327,0.999731,0.760145,0.304258,0.483833,1.56483,0.302738,0.159836,0.349698,0
0.0815108,1.26994,1.51199,0.354416,0.45357,0.833333,0.58197,0.121703,0.318017,0.191816
0.0464309,1.27904,0.124701,0.289611,0.433275,1.3324,0.476719,0.391303,0.309429,0.0868535
0.0658769,1.94475,0.908101,0.287891,0.472398,1.2037,0.535741,0.362315,0.24765,0
0.0848927,0.873477,1.63879,0.328021,0.177492,0.657895,0.733046,0.436812,0.553206,0.291711
0.126277,1.00005,1.48412,0.359388,0.475732,0.569569,0.596889,0.320175,0.202641,0.175616
0.237789,0.736806,1.05807,0.425896,0.484001,1.55678,0.631177,0.396741,0.173757,0.538239
0.119375,0.719835,1.32582,0.377195,0.679125,1.16279,0.608394,2.26236,0.439135,0.263499
0.142689,0.764126,1.62457,0.462828,0.514562,1.10236,0.620255,0.144721,0.426463,0.137896
0.196144,1.50029,1.28408,0.452985,0.561086,1.02471,0.708192,0.214964,0.305264,0.14261
0.161301,1.14123,1.69872,0.378551,0.579312,1.11977,0.635209,0.265756,0.814376,0
0.16898,1.05788,1.41577,0.418699,0.585122,1.30536,0.737939,0.224286,0.574724,0.319621
0.210513,0.763179,1.30398,0.530395,0.556881,0.96559,1.20015,0.392388,1.12986,0.252389
0.339496,1.62976,1.41315,0.777792,0.819211,1.20625,0.64822,0.498555,0.981707,0.971863
0.558476,0.971339,2.27248,0.9384,1.01796,0.920725,0.598033,0.620348,0.722832,1.23605
0.417946,0.885764,2.14342,0.98158,0.996033,2.18945,0.732682,0.918605,0.877222,1.00797
0.501124,1.38214,2.60771,0.929629,1.03063,1.11719,0.731541,0.917742,1.81397,1.40663
0.524173,1.17875,2.51302,1.02733,1.11131,1.26379,0.921941,1.03378,1.43847,1.36887
0.656801,1.27729,2.66382,1.12435,1.16083,1.44294,0.949684,1.25321,1.74833,1.14883
0.476583,1.5442,2.33023,1.12425,1.21989,1.51,0.948548,0.797276,1.88201,0.93943
0.553285,1.88415,2.65024,1.48851,1.46288,1.67479,1.12399,0.992515,2.13557,3.02693
0.825792,1.59907,2.67128,1.35043,1.23246,2.37691,0.784744,0.891159,1.67567,0.868749
0.942095,2.33203,3.14092,1.31528,1.18572,1.59531,0.896698,0.866353,1.90763,1.78688
1.02618,2.57742,3.04872,1.43953,1.28483,1.97132,1.09831,1.04047,2.19674,1.54832
1.86161,4.3413,3.38549,1.62249,1.58559,2.50622,1.64857,1.14652,3.10427,1.58349
2.26991,3.81708,4.00012,1.7317,2.11493,2.35798,1.65821,1.60428,4.68552,1.85851
2.12314,3.55393,3.79748,1.40349,2.06526,2.35274,1.4251,1.69255,3.1339,1.83888
1.78665,3.50155,3.7764,1.30309,2.24314,2.36786,1.46992,1.80913,4.0137,2.09398
2.12901,2.9092,3.91805,1.7403,2.70875,3.25644,2.21449,2.03856,3.9676,3.03713
1.95154,3.52483,5.28633,2.54727,3.38852,4.34684,3.01225,2.56241,4.31631,2.96027
2.13153,3.69145,6.5011,3.22981,4.69985,7.8231,4.06364,2.91392,4.68924,2.98973
2.43037,3.98694,6.31986,4.1729,5.59685,8.21776,4.88903,3.32165,4.6249,3.51863
1.88066,3.42953,9.17571,4.19555,6.0953,8.64111,4.15766,3.61471,4.99675,3.61638
1.51917,3.51267,5.53297,3.91771,5.1717,6.48391,3.32575,2.89407,4.30353,4.65785
1.19108,3.88813,4.06253,3.54207,4.2934,4.89043,2.63042,2.61789,3.19733,3.45376
0.898683,3.24231,4.27602,3.48387,3.71174,4.25111,1.77703,1.93502,3.24761,2.4197
1.02891,2.24326,4.05541,2.97299,3.03463,3.24371,1.56868,1.77274,2.72693,1.64504
0.739875,2.80295,3.42324,2.6184,2.51306,2.40067,1.25397,1.57747,2.7938,1.61361
0.712584,2.07952,2.72165,1.73993,2.08348,2.25717,0.795924,1.34092,2.66736,1.11655
0.566726,1.46681,2.02353,1.31331,1.35728,1.8331,0.580305,1.09757,2.46415,0.739107
0.423807,1.64577,1.83185,1.23082,1.2206,1.50551,0.206194,1.15109,2.88381,0.665726
0.367165,1.28974,1.86822,1.23851,1.13828,1.64094,0.236121,0.669192,1.45675,0.425606
0.352148,1.36724,1.60361,1.19705,0.828352,1.39832,0.0820003,0.606828,2.1687,0.422565
0.288108,1.01555,1.96821,0.954207,0.752673,1.28164,0.407487,0.620187,2.12538,0.574367
0.256113,1.21198,1.92317,1.00099,0.732555,1.65509,0.143621,0.66209,2.26311,1.00402
0.282222,0.806499,1.59617,0.970332,0.662591,1.37833,0.114008,0.354096,2.65536,0.646008
0.339427,0.662984,1.14322,0.800164,0.731882,1.46609,0.0607219,0.325896,2.4033,0.949289
0.330023,1.10628,1.33117,0.920133,0.904002,1.94826,0.170988,0.404883,2.16708,1.41511
0.37006,1.28855,1.2606,0.910858,0.587867,1.7042,0,0.43201,2.27339,0.902436
0.276483,0.906123,0.997201,0.822586,0.638714,1.44527,0,0.444342,2.21427,0.142988
0.863142,0.921276,1.02984,0.750649,0.642342,1.2712,0,0.303535,1.89371,0.306
0.293913,0.867397,0.97616,0.712567,0.619755,1.20018,0.0910264,0.0282782,1.86273,0.395106
0.305547,0.452558,1.09268,0.636254,0.769376,1.03866,0.0548344,0.0829675,1.45189,0.476645
0.286238,0.826061,1.08845,0.502893,0.592073,1.16575,0,0.0546641,1.28397,0.450975
0.302662,0.89672,1.19157,0.338318,0.68887,1.00399,0.105212,0.0824578,1.7922,0.368113
0.236814,0.696963,1.14238,0.382871,0.587369,1.19935,0.0587308,0.149934,1.4145,0.286799
0.252493,0.741586,1.12581,0.52535,0.618755,1.00086,0.0315672,0.0625213,1.62093,0.17918
0.59217,0.896434,1.26514,0.473669,0.608839,0.863881,0,0.0406179,0.843296,0.264396
1.68787,0.500686,0.900885,0.506825,0.571434,0.738157,0.0514895,0.0656417,1.3999,0.353515
0.531262,0.137526,1.00629,0.485321,0.60721,1.49715,0.0746869,0.0647695,1.06649,0.234334
0.162052,0.616614,1.24529,0.571933,0.577878,2.37433,0.118108,0.204354,1.26284,0.56972
0.399874,0.942212,1.29159,0.584653,0.538223,1.557,0.0678633,0.0827912,1.65604,0.56947
0.339013,0.769181,1.6139,0.494717,0.557414,1.84925,0.124543,0.0982358,1.27232,0.375187
0.523094,1.14828,1.70011,0.542233,0.64066,1.97864,0.485456,0.154127,1.47236,0.719575
0.307704,1.11428,1.64944,0.822824,0.64811,1.64599,0.126372,0.457547,1.18766,0.712668
0.641896,1.7945,2.06209,0.584093,0.979262,0.878791,0.35665,1.45582,1.78287,1.22838
0.569113,2.07319,1.85745,0.821645,1.17839,1.16807,0.196875,0.542404,1.59195,0.989542
0.713138,2.34293,1.73866,0.863118,1.3147,1.22296,0.213046,0.999965,1.64786,1.06076
0.797598,2.45528,2.02414,0.936815,1.33836,1.21402,0.332045,0.758282,1.51979,0.949562
0.704781,2.66725,2.55009,0.974573,1.43755,1.4868,0.279905,0.70458,2.26971,1.19521
0.885654,2.15051,2.27175,1.0745,1.34878,1.85034,0.308059,0.919561,1.71353,0.794013
0.905434,1.91416,2.16285,1.15901,1.44347,1.97266,0.359639,1.00115,2.48289,0.806907
1.01245,1.82465,2.3137,1.30186,1.72335,2.02691,0.585169,0.931403,3.23996,0.774803
0.835424,2.67115,2.36205,1.05799,1.60129,1.94761,0.587815,0.925362,2.78473,1.21331
1.09397,2.45659,2.18686,1.4307,1.35315,2.34115,0.350408,0.939631,3.69371,0.969897
0.995161,2.34526,2.21334,1.4822,1.48577,3.10523,0.386244,1.75227,5.29139,1.57161
0.949622,2.63895,2.45602,1.6091,1.89128,4.7602,0.734862,2.72766,7.41654,2.44196
1.34843,2.65204,3.628,2.00528,2.38892,5.99246,1.02388,2.80122,5.54295,2.50441
1.1264,2.03323,3.51003,1.82385,2.13342,5.06608,0.76612,1.86535,3.36911,2.40915
0.988789,2.19482,3.74162,1.58275,1.869,4.30729,1.06525,1.3588,2.04414,1.9761
0.99763,2.12789,3.66091,1.7222,1.86861,5.72341,1.40181,1.29458,1.92172,1.52117
1.22025,1.71696,3.53155,1.96753,2.06379,4.68854,1.92617,1.23921,2.37933,1.46682
1.54337,2.39529,2.73834,2.43534,2.12838,4.66312,2.1836,1.47217,2.20557,1.83032
1.67782,2.74465,3.7634,2.8106,2.42256,4.11305,2.48312,1.3951,1.73364,1.48979
2.11487,2.31608,3.90635,3.70953,2.72994,5.67923,2.36201,1.44956,2.28479,1.29383
2.1179,1.96094,4.52405,3.58811,3.06057,5.44283,2.58996,1.83983,1.73424,1.91435
2.22036,2.90233,4.27517,3.12122,3.27527,5.89019,2.08165,1.85287,1.48235,1.80536
2.25545,1.6056,6.25155,2.45896,3.44252,4.78492,1.53726,1.68746,2.24691,2.50726
2.00757,1.40432,5.2481,2.08766,3.07866,3.39459,1.13706,1.70361,2.44027,1.97489
1.7712,1.67743,4.24882,1.42455,2.59888,3.45402,1.23055,1.79455,2.81507,1.95414
1.54477,1.59813,4.21689,1.44835,2.73214,2.95335,0.947294,1.44283,2.56398,2.09137
1.47691,1.08944,2.51276,1.15752,1.7794,3.26771,0.527807,1.18745,2.33475,2.455
1.47145,1.35127,2.19476,0.809685,1.2596,2.29651,0.394165,0.917696,1.80795,1.50592
1.09617,1.50023,1.76066,0.742523,1.00907,2.28708,0.216154,0.548199,1.20457,3.2253
0.663809,1.47956,1.22325,0.758628,0.912241,1.96026,0.248481,0.579861,1.12029,2.48542
0.556419,1.36059,1.43987,0.721676,0.870772,1.49393,0.30485,0.570715,1.15062,2.19533
0.555115,1.19469,1.67623,0.773203,0.796405,1.82137,0.457317,0.251139,0.976429,1.16707
0.305411,0.951985,1.49125,0.761435,0.75964,2.1986,0.278904,0.480526,0.960785,1.23553
0.332538,1.22628,1.35608,0.641615,0.693704,1.65683,0.381481,0.267831,0.9439,0.863458
0.400552,1.15008,1.33666,0.702194,0.617758,2.62348,0.481864,0.17089,0.419285,1.13273
0.216022,0.438917,1.1192,0.65231,0.582768,2.10106,0.358687,0.875176,0.951546,1.1525
0.262875,0.987102,0.967472,0.607134,0.586273,1.45963,0.261155,0.264229,0.881633,1.02877
0.266647,0.887205,0.831022,0.49533,0.576081,1.39325,0.328518,0.318362,0.764563,1.03793
0.316539,0.303697,0.965491,0.429049,0.559139,1.4752,0.431782,0.151141,1.17716,0.606079
0.319046,0.770376,0.901009,0.405002,0.554649,1.68021,0.410144,0.353422,1.09269,0.809515
0.199702,0.704248,0.998054,0.499027,0.530915,1.3605,0.370004,1.36012,1.06301,0.683021
0.208761,0.248823,0.743892,0.487001,0.52203,1.18289,0.39005,1.69503,0.742706,0.950367
0.265558,0.254883,0.83233,0.465843,0.437213,1.1807,0.50481,1.39706,0.760282,0.623408
0.192714,0.294659,0.794438,0.399483,0.512717,1.26798,0.53303,2.06666,0.587025,0.52586
0.276121,0.509801,0.853636,0.363558,0.469947,1.461,0.389883,1.55577,0.829583,0.840352
0.190975,0.231723,0.712359,0.391607,0.557644,1.66641,0.325189,1.4965,0.4999,0.78513
0.185585,0.214516,0.853727,0.42031,0.501459,1.45148,0.342996,0.826035,0.623885,0.825166
0.223346,0.210855,1.05194,0.385663,0.552813,1.86538,0.405469,0.364606,0.376316,0.819876
0.14826,0.22569,1.17763,0.551586,0.678718,2.05942,0.520679,0.267931,0.870139,1.04471
0.272287,0.401737,1.04924,0.468642,0.679169,1.65387,0.308553,0.163323,1.01549,0.866707
0.124478,0.335445,1.13099,0.522436,0.733594,1.77529,0.327561,0.218011,1.19299,1.09592
0.391884,0.409044,0.860513,0.467279,0.558629,1.72223,0.478633,0.30966,1.22648,1.50605
0.402107,0.666153,2.30117,0.874174,1.05294,1.29969,0.413715,2.09462,1.3195,1.17248
0.371549,0.684899,1.99896,0.927592,1.12725,1.6574,0.405594,0.651354,1.42022,0.990866
0.553866,0.821216,2.10183,0.96637,1.19444,1.98234,0.57966,0.474206,1.38602,0.814375
0.507175,0.832293,2.06916,0.985017,1.22763,2.04055,0.60232,0.378489,1.2384,0.888848
0.680851,0.716796,2.00804,1.20553,1.17773,2.36278,0.670511,0.254771,1.51518,1.00129
0.531849,0.910751,1.77216,1.36565,1.29569,3.13319,0.624248,0.827005,1.46804,1.15597
0.598564,0.952837,2.12607,1.47086,1.37962,3.36411,0.765374,0.421794,1.33279,0.686028
0.771447,1.9852,2.56081,1.92834,1.43958,3.728,0.742449,0.53915,1.71623,1.32557
0.691579,2.21485,2.42082,1.85793,1.4741,3.27971,1.0881,0.608505,1.45311,1.45189
0.869531,1.9284,2.58223,2.09986,1.59245,3.39292,1.25397,0.415035,1.63784,1.66026
1.06632,1.93705,2.67936,3.24123,1.73687,4.65279,1.5791,0.520031,1.75046,1.58178
0.964736,2.90958,3.05619,3.6552,2.17548,4.68878,2.31496,0.711545,2.61007,1.93395
1.5931,2.67177,3.69799,3.00834,2.66925,5.66906,2.7489,1.44753,2.47785,2.23245
1.35885,2.22255,2.63953,1.87541,2.39871,3.85813,2.11955,0.628118,2.81479,1.3554
1.07263,1.60496,2.09646,1.56334,1.97275,3.54881,1.52075,0.516237,2.69837,2.79942
1.35598,1.76245,2.08307,1.75994,2.15523,4.16998,1.62299,0.626519,2.70818,3.28908
0.93553,2.05257,2.50163,1.96314,2.42197,5.71282,2.14962,0.821672,3.40221,3.16776
1.29455,1.94244,2.38504,2.16127,3.21376,5.67757,2.83402,1.40699,3.89409,3.3061
1.70886,2.08747,2.66325,2.65717,3.22326,7.26662,2.6656,1.21489,4.23922,4.95601
1.80821,2.29195,2.70936,2.66486,3.35463,7.56285,2.52187,1.69494,3.56722,7.0222
1.78855,2.14658,2.48248,2.73488,3.19893,7.29035,2.60981,1.6064,3.08952,3.73482
1.66031,1.90272,2.60062,2.22716,2.91564,6.14836,1.69268,1.5992,2.63474,4.14204
1.43936,2.10377,2.81957,2.12449,2.68713,5.0833,1.35017,1.32999,2.60694,2.08579
2.00442,2.51107,2.79384,1.85269,2.76833,4.45923,1.43639,1.50656,2.12876,2.76371
1.5568,1.98271,2.33845,1.39411,2.68279,3.04201,0.861384,1.19803,1.85501,2.93038
1.55956,1.90232,2.51286,1.06471,1.74293,2.6156,0.790973,0.87212,1.63633,5.7751
1.28254,1.78393,2.14874,0.826052,1.3489,2.58951,0.677013,0.84805,1.14133,0.574248
1.08734,1.36359,1.94874,0.925107,1.26974,3.02539,0.661974,0.460148,1.75637,0.518378
0.944558,0.99106,1.58043,0.789355,1.11921,2.1424,0.605115,0.516783,1.21682,0.671878
0.627157,0.849223,1.44313,0.715101,1.06038,2.21712,0.495269,0.271,1.1378,0.839337
0.573971,0.793414,1.28227,0.703601,0.905078,1.94261,0.353551,0.267124,1.2138,0.495933
0.427937,0.601217,2.13132,0.612087,0.826919,2.0261,0.37414,0.246713,1.17293,0.988979
0.209288,0.765653,1.62538,0.468318,0.83076,1.92852,0.31949,0.182939,1.1014,0.772773
0.202561,0.913687,1.86566,0.438779,0.805393,1.69418,0.222457,0.19667,0.981442,1.20603
0.373541,0.820709,1.64576,0.532306,0.853646,1.80459,0.281402,0.247199,1.06315,1.17504
0.36067,0.655688,1.20051,0.376268,0.63254,1.5548,0.204738,0.191172,1.02794,0.617675
0.392083,0.745838,1.77727,0.358176,0.496954,1.5625,0.158138,0.244388,1.15007,0.529879
0.55816,0.715429,1.42672,0.31435,0.570812,1.33389,0.206177,0.186104,1.08381,0.750337
0.412046,0.502421,1.39829,0.349554,0.715134,1.71027,0.253885,0.16642,1.04342,0.40702
0.556126,0.656944,1.44536,0.324266,0.479501,1.3411,0.31938,0.190863,0.5321,0.782192
0.760775,0.332893,1.94416,0.372762,0.436661,1.06314,0.201085,0.187384,0.336791,0.595456
0.417173,0.380775,1.12422,0.317525,0.479371,1.45692,0.281243,0.176037,0.516272,0.538268
0.1696,0.413685,1.40161,0.391323,0.438966,1.52036,0.251613,0.206305,0.558366,0.700977
0.448218,0.356802,1.24556,0.302753,0.322982,1.55284,0.183649,0.129499,0.431125,0.554564
0.13698,0.327277,1.27269,0.320163,0.504487,1.65421,0.21646,0.169638,0.734231,0.602031
0.2925,0.466167,1.0961,0.411495,0.461841,1.33616,0.222957,0.115946,0.831527,0.647891
0.310451,0.535673,1.28948,0.382004,0.456873,1.67297,0.19209,0.120707,1.45125,0.584399
0.362905,0.343697,1.65398,0.463961,0.538357,1.54033,0.246951,0.182903,1.10719,0.559276
0.314987,0.228742,2.84099,0.495826,0.797994,1.56958,0.297699,0.219154,1.05399,0.703426
0.267262,0.356004,2.15404,0.411066,0.736036,1.90625,0.439911,0.156633,1.33615,0.660367
0.310882,0.330656,1.5804,0.451322,0.904516,2.28819,0.430645,0.176977,1.33589,0.95465
0.48859,0.449215,2.03439,0.384767,0.868047,2.29889,0.299239,0.129004,1.52965,0.960217
0.639188,0.926783,0.98902,0.97359,0.853527,2.14619,0.461688,0.487275,0.920157,0.318574
0.654941,0.960494,1.27655,1.04061,1.06192,2.7143,0.304498,0.81407,1.25408,0.885314
0.722342,1.09113,1.23889,1.01389,0.992094,2.91431,0.601578,0.864283,1.38133,1.2076
0.944545,1.14803,1.24232,1.07717,1.16033,3.16727,0.697844,0.865615,1.30818,1.43834
0.988923,1.29067,1.21105,1.21261,1.18563,3.4854,0.831841,1.21097,1.3541,1.69625
0.906593,1.40937,1.34162,1.31478,1.20668,3.64891,0.563685,1.14238,1.34578,2.19191
0.751596,1.46995,1.59646,1.54378,1.39073,3.42365,0.706873,1.20027,1.16734,2.33859
1.01989,1.5891,1.75044,1.69288,1.41559,3.88947,0.730859,0.983641,1.68557,2.178
0.938472,1.72477,1.53877,1.38232,1.24002,3.73961,0.719729,1.00716,1.40761,1.3627
1.00605,1.59613,1.71607,1.29515,1.26467,3.07706,1.02119,1.00557,1.4531,2.93393
0.893558,1.77682,1.57633,1.3644,1.29717,2.90021,1.17368,0.906114,1.80998,2.90953
0.939968,1.78266,2.07675,1.78535,1.66582,3.04824,1.05295,1.1429,2.40743,2.19739
1.18507,1.95936,2.61962,2.06027,1.98366,3.96793,1.74163,1.47885,3.64523,2.76082
1.55353,2.06569,3.07628,1.70524,2.07723,3.94392,1.38368,0.988493,3.65264,1.44285
1.30913,1.8336,2.28204,1.41742,1.84041,4.72509,1.33307,0.95025,3.07964,3.00751
1.21744,1.89204,2.33492,1.92459,2.56758,4.78586,1.46635,0.950288,3.45446,3.84687
1.36279,2.4554,4.09728,2.68859,3.73075,7.61878,2.27307,1.32218,4.70055,7.43329
2.20173,3.21603,4.00461,4.44768,4.68712,10.237,4.31218,2.01087,4.64486,8.3698
3.1347,4.07719,4.85672,6.2761,5.34771,10.3372,5.33751,2.67741,5.46213,6.03678
